SERVICE_DATE,PEAK_OFFPEAK_IND,MODE_TYPE,ROUTE_OR_LINE,ROUTE_TYPE,STOP,METRIC_TYPE,OTP_NUMERATOR,OTP_DENOMINATOR
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,212,OTH,,"Headway / Schedule Adherence",34.000000000,61.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Red Line","Red Line","Quincy Center ","Passenger Wait Time",129.198146950,2052.419265370
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Red Line","Red Line","Savin Hill ","Passenger Wait Time",23.438873470,668.881671471
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,120,OTH,,"Headway / Schedule Adherence",206.000000000,253.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,17,OTH,,"Headway / Schedule Adherence",182.000000000,279.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,201,OTH,,"Headway / Schedule Adherence",167.000000000,197.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,217,OTH,,"Headway / Schedule Adherence",10.000000000,15.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,220,OTH,,"Headway / Schedule Adherence",191.000000000,282.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,32,KBR,,"Headway / Schedule Adherence",822.000000000,1023.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,34E,OTH,,"Headway / Schedule Adherence",399.000000000,659.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,41,OTH,,"Headway / Schedule Adherence",182.000000000,363.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,428,OTH,,"Headway / Schedule Adherence",5.000000000,5.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,439,OTH,,"Headway / Schedule Adherence",8.000000000,15.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,456,OTH,,"Headway / Schedule Adherence",47.000000000,53.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,554,OTH,,"Headway / Schedule Adherence",70.000000000,106.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,608,OTH,,"Headway / Schedule Adherence",108.000000000,199.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,83,OTH,,"Headway / Schedule Adherence",189.000000000,256.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,87,OTH,,"Headway / Schedule Adherence",322.000000000,446.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Orange Line","Orange Line","Jackson Square ","Passenger Wait Time",122.130077794,1614.554795044
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Red Line","Red Line","Davis ","Passenger Wait Time",367.090964366,4415.974627942
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Red Line","Red Line","JFK/UMASS Braintree ","Passenger Wait Time",93.408473507,1105.827654010
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,70A,OTH,,"Headway / Schedule Adherence",96.000000000,148.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,746,SL,,"Headway / Schedule Adherence",48.000000000,55.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Blue Line","Blue Line","Maverick ","Passenger Wait Time",192.072026365,2224.551423995
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","Boylston ","Passenger Wait Time",192.105623883,789.588604400
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","South Street ","Passenger Wait Time",81.533171861,273.594493581
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Coolidge Corner ","Passenger Wait Time",198.168164530,822.573584783
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Dean Road ","Passenger Wait Time",23.934140963,105.323802240
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Saint Mary Street ","Passenger Wait Time",165.173114299,533.015598808
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Washington Square ","Passenger Wait Time",93.620909787,374.806677491
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","Arlington ","Passenger Wait Time",207.266530887,587.689066955
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","Brookline Hills ","Passenger Wait Time",125.187265503,441.560693804
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","Waban ","Passenger Wait Time",36.720612010,114.538704727
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-E Line","Green Line","Fenwood Road ","Passenger Wait Time",30.799966701,74.996917138
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,214,OTH,,"Headway / Schedule Adherence",127.000000000,175.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,28,KBR,,"Headway / Schedule Adherence",630.000000000,858.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,354,OTH,,"Headway / Schedule Adherence",100.000000000,149.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,501,OTH,,"Headway / Schedule Adherence",180.000000000,220.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,65,OTH,,"Headway / Schedule Adherence",177.000000000,242.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,66,KBR,,"Headway / Schedule Adherence",500.000000000,664.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,70A,OTH,,"Headway / Schedule Adherence",92.000000000,163.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,95,OTH,,"Headway / Schedule Adherence",87.000000000,132.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,SL4,SL,,"Headway / Schedule Adherence",508.000000000,681.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Commuter,"Franklin Line",,,"Headway / Schedule Adherence",11.000000000,14.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Commuter,"Kingston/Plymouth Line",,,"Headway / Schedule Adherence",9.000000000,9.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Commuter,"Lowell Line",,,"Headway / Schedule Adherence",15.000000000,15.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-B Line","Green Line","Chestnut Hill Avenue ","Passenger Wait Time",17.974774710,101.149092747
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-B Line","Green Line","Saint Paul Street ","Passenger Wait Time",24.993650106,99.916788183
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-B Line","Green Line","Sutherland Road ","Passenger Wait Time",31.043300825,129.801844021
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-C Line","Green Line","Kenmore ","Passenger Wait Time",639.192695205,1185.216493286
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-C Line","Green Line","Tappan Street ","Passenger Wait Time",49.556049904,163.346586776
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-D Line","Green Line","Eliot ","Passenger Wait Time",24.250349164,93.120267869
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-E Line","Green Line","Back of the Hill ","Passenger Wait Time",15.527532607,37.707535872
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Orange Line","Orange Line","Green Street ","Passenger Wait Time",44.060363144,922.439449589
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-D Line","Green Line","Beaconsfield ","Passenger Wait Time",39.102446502,170.778263709
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-E Line","Green Line","Museum of Fine Arts ","Passenger Wait Time",106.943689065,237.582444092
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Orange Line","Orange Line","Community College ","Passenger Wait Time",90.388092303,812.380708986
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,112,OTH,,"Headway / Schedule Adherence",92.000000000,165.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,119,OTH,,"Headway / Schedule Adherence",99.000000000,126.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,131,OTH,,"Headway / Schedule Adherence",87.000000000,109.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,16,OTH,,"Headway / Schedule Adherence",322.000000000,472.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,194,OTH,,"Headway / Schedule Adherence",5.000000000,5.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,214,OTH,,"Headway / Schedule Adherence",84.000000000,103.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,222,OTH,,"Headway / Schedule Adherence",158.000000000,254.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,30,OTH,,"Headway / Schedule Adherence",175.000000000,233.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,39,KBR,,"Headway / Schedule Adherence",1011.000000000,1322.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,441,OTH,,"Headway / Schedule Adherence",80.000000000,120.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,450,OTH,,"Headway / Schedule Adherence",170.000000000,249.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,455,OTH,,"Headway / Schedule Adherence",197.000000000,312.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,553,OTH,,"Headway / Schedule Adherence",74.000000000,130.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,74,OTH,,"Headway / Schedule Adherence",159.000000000,213.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,85,OTH,,"Headway / Schedule Adherence",64.000000000,76.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,90,OTH,,"Headway / Schedule Adherence",73.000000000,109.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Commuter,"Haverhill Line",,,"Headway / Schedule Adherence",31.000000000,34.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Commuter,"Rockport  Line",,,"Headway / Schedule Adherence",18.000000000,18.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,CT3,OTH,,"Headway / Schedule Adherence",117.000000000,178.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Commuter,"Fitchburg Line",,,"Headway / Schedule Adherence",23.000000000,23.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Commuter,"Lowell Line",,,"Headway / Schedule Adherence",36.000000000,37.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","Blandford Street ","Passenger Wait Time",87.809226936,358.873623580
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","Chiswick Road ","Passenger Wait Time",60.001566028,240.513951776
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","Saint Paul Street ","Passenger Wait Time",73.615771421,302.050709092
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","Warren Street ","Passenger Wait Time",66.902100771,393.988545258
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Summit Avenue ","Passenger Wait Time",169.316658687,525.677555893
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","Eliot ","Passenger Wait Time",46.747651589,163.251881803
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","Reservoir ","Passenger Wait Time",155.585174490,644.916115729
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-E Line","Green Line","Back of the Hill ","Passenger Wait Time",31.397457668,61.301257721
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-E Line","Green Line","North Station ","Passenger Wait Time",28.243204135,71.562970036
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Red Line","Red Line","Broadway ","Passenger Wait Time",151.596928683,1612.213572974
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Red Line","Red Line","North Quincy ","Passenger Wait Time",130.331913170,2051.554070587
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Orange Line","Orange Line","Green Street ","Passenger Wait Time",95.596450345,1269.746809037
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Orange Line","Orange Line","Tufts Medical Center ","Passenger Wait Time",259.289617612,2288.561164609
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Harvard ","Passenger Wait Time",774.968285710,7956.940304592
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Wollaston ","Passenger Wait Time",99.661429821,1486.851278407
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,108,OTH,,"Headway / Schedule Adherence",123.000000000,219.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,120,OTH,,"Headway / Schedule Adherence",113.000000000,175.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,27,OTH,,"Headway / Schedule Adherence",53.000000000,115.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,38,OTH,,"Headway / Schedule Adherence",114.000000000,178.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,40,OTH,,"Headway / Schedule Adherence",59.000000000,136.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,55,OTH,,"Headway / Schedule Adherence",54.000000000,116.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,62,OTH,,"Headway / Schedule Adherence",152.000000000,210.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,64,OTH,,"Headway / Schedule Adherence",65.000000000,141.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,72,OTH,,"Headway / Schedule Adherence",91.000000000,191.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,73,KBR,,"Headway / Schedule Adherence",532.000000000,629.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,78,OTH,,"Headway / Schedule Adherence",114.000000000,222.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,94,OTH,,"Headway / Schedule Adherence",116.000000000,179.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Commuter,"Haverhill Line",,,"Headway / Schedule Adherence",14.000000000,14.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-B Line","Green Line","Babcock Street ","Passenger Wait Time",20.287279787,100.884992182
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-B Line","Green Line","Pleasant Street ","Passenger Wait Time",25.198665650,114.809856091
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-D Line","Green Line","Brookline Hills ","Passenger Wait Time",47.862981056,189.938477937
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-D Line","Green Line","Reservoir ","Passenger Wait Time",61.060125165,280.150416788
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-E Line","Green Line","Park Street ","Passenger Wait Time",343.254413660,760.466601178
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","Kenmore ","Passenger Wait Time",498.044995927,1566.710726963
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-E Line","Green Line","Prudential ","Passenger Wait Time",336.011296595,1163.316339628
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-E Line","Green Line","Riverway ","Passenger Wait Time",50.398992664,125.251652173
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Andrew ","Passenger Wait Time",311.020594239,1753.575877593
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","JFK/UMASS Ashmont ","Passenger Wait Time",165.225281786,1582.938036801
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Shawmut ","Passenger Wait Time",86.977591004,737.738860796
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,104,OTH,,"Headway / Schedule Adherence",145.000000000,228.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,112,OTH,,"Headway / Schedule Adherence",59.000000000,127.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,117,KBR,,"Headway / Schedule Adherence",240.000000000,302.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,131,OTH,,"Headway / Schedule Adherence",143.000000000,191.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,17,OTH,,"Headway / Schedule Adherence",121.000000000,210.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,215,OTH,,"Headway / Schedule Adherence",121.000000000,238.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,09,OTH,,"Headway / Schedule Adherence",438.000000000,546.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,100,OTH,,"Headway / Schedule Adherence",178.000000000,224.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,108,OTH,,"Headway / Schedule Adherence",200.000000000,265.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,22,KBR,,"Headway / Schedule Adherence",689.000000000,956.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,225,OTH,,"Headway / Schedule Adherence",287.000000000,417.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,238,OTH,,"Headway / Schedule Adherence",171.000000000,257.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,31,OTH,,"Headway / Schedule Adherence",591.000000000,767.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,35,OTH,,"Headway / Schedule Adherence",133.000000000,255.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,43,OTH,,"Headway / Schedule Adherence",226.000000000,347.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,501,OTH,,"Headway / Schedule Adherence",38.000000000,48.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,59,OTH,,"Headway / Schedule Adherence",130.000000000,160.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,64,OTH,,"Headway / Schedule Adherence",155.000000000,199.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,66,KBR,,"Headway / Schedule Adherence",776.000000000,1051.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Bus,94,OTH,,"Headway / Schedule Adherence",222.000000000,279.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Commuter,"Needham Line",,,"Headway / Schedule Adherence",21.000000000,22.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Commuter,"Providence Line",,,"Headway / Schedule Adherence",26.000000000,27.000000000
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Brandon Hall ","Passenger Wait Time",36.316216415,94.929388204
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Hawes Street ","Passenger Wait Time",58.097147759,168.933414117
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Hynes ","Passenger Wait Time",659.905512726,1574.810958239
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","Hynes ","Passenger Wait Time",485.763115079,1397.061276491
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","North Station ","Passenger Wait Time",2.644978477,3.332629769
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-E Line","Green Line","Arlington ","Passenger Wait Time",476.862584098,1112.052165334
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-E Line","Green Line","Symphony ","Passenger Wait Time",259.736974406,766.910387155
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Orange Line","Orange Line","Wellington ","Passenger Wait Time",224.228718335,2249.460976972
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Charles/MGH ","Passenger Wait Time",604.320799470,3913.073292330
01-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Park Street ","Passenger Wait Time",2120.205403744,14745.273976385
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,121,OTH,,"Headway / Schedule Adherence",78.000000000,84.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,132,OTH,,"Headway / Schedule Adherence",70.000000000,87.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,136,OTH,,"Headway / Schedule Adherence",111.000000000,144.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,221,OTH,,"Headway / Schedule Adherence",13.000000000,24.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,24,OTH,,"Headway / Schedule Adherence",48.000000000,108.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,34E,OTH,,"Headway / Schedule Adherence",196.000000000,420.000000000
01-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,35,OTH,,"Headway / Schedule Adherence",146.000000000,241.000000000
