"","STOP","SERVICE_DATE","ROUTE_OR_LINE","ROUTE_TYPE","OTP_NUMERATOR","OTP_DENOMINATOR","rely","OBJECTID","LINE","TERMINUS","ROUTE","LONGITUDE","LATITUDE"
"183","Beaconsfield","11-MAR-2016","Green-D Line","Green Line",30.366389286,181.012720082,0.8322,108,"GREEN","N","D - Riverside",-71.14025989,42.33570085
"184","Beaconsfield","28-MAR-2016","Green-D Line","Green Line",68.37369348,234.018170737,0.7078,108,"GREEN","N","D - Riverside",-71.14025989,42.33570085
"185","Blandford Street","14-MAR-2016","Green-B Line","Green Line",40.770870518,97.518984094,0.5819,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"186","Blandford Street","30-MAR-2016","Green-B Line","Green Line",48.352495309,128.099000921,0.6225,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"187","Blandford Street","04-MAR-2016","Green-B Line","Green Line",58.524198025,126.872481264,0.5387,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"188","Blandford Street","17-MAR-2016","Green-B Line","Green Line",49.150111911,113.594053483,0.5673,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"189","Blandford Street","25-MAR-2016","Green-B Line","Green Line",57.586256599,131.504056365,0.5621,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"190","Blandford Street","21-MAR-2016","Green-B Line","Green Line",42.409228893,118.556600571,0.6423,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"191","Blandford Street","28-MAR-2016","Green-B Line","Green Line",44.473365394,113.824939259,0.6093,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"192","Blandford Street","18-MAR-2016","Green-B Line","Green Line",48.68301577,127.581459679,0.6184,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"193","Blandford Street","23-MAR-2016","Green-B Line","Green Line",48.080530836,137.282348227,0.6498,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"194","Blandford Street","01-MAR-2016","Green-B Line","Green Line",23.950604509,108.311033043,0.7789,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"195","Blandford Street","22-MAR-2016","Green-B Line","Green Line",35.18556205,124.755074686,0.718,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"196","Blandford Street","31-MAR-2016","Green-B Line","Green Line",39.549656934,119.914139645,0.6702,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"197","Blandford Street","09-MAR-2016","Green-B Line","Green Line",22.657130333,35.350234686,0.3591,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"198","Blandford Street","16-MAR-2016","Green-B Line","Green Line",49.337144279,98.669331207,0.5,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"199","Blandford Street","07-MAR-2016","Green-B Line","Green Line",42.123003183,128.545127862,0.6723,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"200","Blandford Street","29-MAR-2016","Green-B Line","Green Line",38.823555952,125.291034206,0.6901,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"201","Blandford Street","11-MAR-2016","Green-B Line","Green Line",42.273538099,130.085259535,0.675,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"202","Blandford Street","15-MAR-2016","Green-B Line","Green Line",38.280063806,104.041719848,0.6321,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"203","Blandford Street","02-MAR-2016","Green-B Line","Green Line",26.287128439,129.706034471,0.7973,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"204","Blandford Street","03-MAR-2016","Green-B Line","Green Line",39.545844943,128.068695426,0.6912,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"205","Blandford Street","08-MAR-2016","Green-B Line","Green Line",40.978914967,126.264761137,0.6755,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"206","Blandford Street","10-MAR-2016","Green-B Line","Green Line",35.00680291,117.074185174,0.701,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"207","Blandford Street","24-MAR-2016","Green-B Line","Green Line",25.648216376,122.274371353,0.7902,73,"GREEN","N","B - Boston College",-71.10005619,42.34920675
"208","Boston Univ Central","23-MAR-2016","Green-B Line","Green Line",61.775084598,213.684449169,0.7109,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"209","Boston Univ Central","25-MAR-2016","Green-B Line","Green Line",68.260213168,199.148218187,0.6572,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"210","Boston Univ Central","15-MAR-2016","Green-B Line","Green Line",71.419286379,202.67766707,0.6476,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"211","Boston Univ Central","21-MAR-2016","Green-B Line","Green Line",60.666419698,201.186927154,0.6985,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"212","Boston Univ Central","17-MAR-2016","Green-B Line","Green Line",59.538005263,157.489204964,0.622,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"213","Boston Univ Central","16-MAR-2016","Green-B Line","Green Line",81.964662821,189.740378784,0.568,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"214","Boston Univ Central","08-MAR-2016","Green-B Line","Green Line",65.14727762,198.238937516,0.6714,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"215","Boston Univ Central","28-MAR-2016","Green-B Line","Green Line",62.891836981,173.309745695,0.6371,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"216","Boston Univ Central","10-MAR-2016","Green-B Line","Green Line",54.027406987,187.725513979,0.7122,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"217","Boston Univ Central","29-MAR-2016","Green-B Line","Green Line",57.780033101,188.39939775,0.6933,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"218","Boston Univ Central","14-MAR-2016","Green-B Line","Green Line",71.131874494,200.316498922,0.6449,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"219","Boston Univ Central","22-MAR-2016","Green-B Line","Green Line",48.110905259,192.110396909,0.7496,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"220","Boston Univ Central","09-MAR-2016","Green-B Line","Green Line",48.948115757,92.358558371,0.47,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"221","Boston Univ Central","01-MAR-2016","Green-B Line","Green Line",39.624830758,172.000941245,0.7696,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"222","Boston Univ Central","07-MAR-2016","Green-B Line","Green Line",56.488124272,205.038452395,0.7245,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"223","Boston Univ Central","03-MAR-2016","Green-B Line","Green Line",75.866691444,217.439832429,0.6511,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"224","Boston Univ Central","04-MAR-2016","Green-B Line","Green Line",76.587811138,182.533602915,0.5804,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"225","Boston Univ Central","31-MAR-2016","Green-B Line","Green Line",69.508513426,210.538901498,0.6699,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"226","Boston Univ Central","02-MAR-2016","Green-B Line","Green Line",33.894772475,204.537219222,0.8343,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"227","Boston Univ Central","30-MAR-2016","Green-B Line","Green Line",72.69473031,210.992704786,0.6555,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"228","Boston Univ Central","18-MAR-2016","Green-B Line","Green Line",66.066837331,193.751066979,0.659,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"229","Boston Univ Central","11-MAR-2016","Green-B Line","Green Line",47.994936081,200.979029997,0.7612,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"230","Boston Univ Central","24-MAR-2016","Green-B Line","Green Line",45.003721675,199.168276932,0.774,75,"GREEN","N","B - Boston College",-71.10703673,42.35004943
"231","Boston Univ East","31-MAR-2016","Green-B Line","Green Line",29.266254931,88.599230858,0.6697,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"232","Boston Univ East","29-MAR-2016","Green-B Line","Green Line",27.118935198,88.688066903,0.6942,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"233","Boston Univ East","24-MAR-2016","Green-B Line","Green Line",19.623651848,82.778288393,0.7629,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"234","Boston Univ East","18-MAR-2016","Green-B Line","Green Line",34.944561758,86.015861742,0.5937,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"235","Boston Univ East","16-MAR-2016","Green-B Line","Green Line",37.700842781,82.424715186,0.5426,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"236","Boston Univ East","10-MAR-2016","Green-B Line","Green Line",22.253222396,75.911211763,0.7069,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"237","Boston Univ East","23-MAR-2016","Green-B Line","Green Line",23.642329735,85.713382084,0.7242,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"238","Boston Univ East","02-MAR-2016","Green-B Line","Green Line",16.16270555,89.512833109,0.8194,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"239","Boston Univ East","30-MAR-2016","Green-B Line","Green Line",32.361046078,88.275538247,0.6334,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"240","Boston Univ East","21-MAR-2016","Green-B Line","Green Line",24.399987954,83.625514606,0.7082,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"241","Boston Univ East","01-MAR-2016","Green-B Line","Green Line",22.167631135,77.451304409,0.7138,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"242","Boston Univ East","28-MAR-2016","Green-B Line","Green Line",27.436248543,75.017876336,0.6343,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"243","Boston Univ East","22-MAR-2016","Green-B Line","Green Line",23.331215017,84.574235072,0.7241,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"244","Boston Univ East","11-MAR-2016","Green-B Line","Green Line",27.821742015,80.581349268,0.6547,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"245","Boston Univ East","14-MAR-2016","Green-B Line","Green Line",29.344597866,78.118016091,0.6244,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"246","Boston Univ East","17-MAR-2016","Green-B Line","Green Line",43.334707164,87.604636138,0.5053,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"247","Boston Univ East","08-MAR-2016","Green-B Line","Green Line",31.339662315,90.884357882,0.6552,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"248","Boston Univ East","09-MAR-2016","Green-B Line","Green Line",13.802018919,24.646628766,0.44,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"249","Boston Univ East","25-MAR-2016","Green-B Line","Green Line",29.887850699,86.117193635,0.6529,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"250","Boston Univ East","07-MAR-2016","Green-B Line","Green Line",21.912548965,86.127691255,0.7456,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"251","Boston Univ East","03-MAR-2016","Green-B Line","Green Line",29.174008199,91.553190852,0.6813,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"252","Boston Univ East","04-MAR-2016","Green-B Line","Green Line",35.419671219,81.025892451,0.5629,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"253","Boston Univ East","15-MAR-2016","Green-B Line","Green Line",30.585441363,81.233301134,0.6235,74,"GREEN","N","B - Boston College",-71.10442855,42.34972981
"254","Boston Univ West","01-MAR-2016","Green-B Line","Green Line",22.775151506,94.56753694,0.7592,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"255","Boston Univ West","21-MAR-2016","Green-B Line","Green Line",44.093584428,115.799396589,0.6192,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"256","Boston Univ West","23-MAR-2016","Green-B Line","Green Line",38.85883307,114.416725867,0.6604,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"257","Boston Univ West","15-MAR-2016","Green-B Line","Green Line",46.777716787,112.84829594,0.5855,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"258","Boston Univ West","30-MAR-2016","Green-B Line","Green Line",44.1091894,104.502619813,0.5779,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"259","Boston Univ West","24-MAR-2016","Green-B Line","Green Line",24.693693502,109.474781574,0.7744,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"260","Boston Univ West","09-MAR-2016","Green-B Line","Green Line",19.873311832,31.752161265,0.3741,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"261","Boston Univ West","18-MAR-2016","Green-B Line","Green Line",47.659499528,113.499331194,0.5801,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"262","Boston Univ West","31-MAR-2016","Green-B Line","Green Line",40.235501524,110.912166406,0.6372,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"263","Boston Univ West","08-MAR-2016","Green-B Line","Green Line",38.2015627,112.226583135,0.6596,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"264","Boston Univ West","07-MAR-2016","Green-B Line","Green Line",33.022521918,110.471094407,0.7011,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"265","Boston Univ West","25-MAR-2016","Green-B Line","Green Line",41.156886991,108.022403809,0.619,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"266","Boston Univ West","02-MAR-2016","Green-B Line","Green Line",20.134959505,107.587394786,0.8129,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"267","Boston Univ West","03-MAR-2016","Green-B Line","Green Line",39.482316778,115.317524916,0.6576,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"268","Boston Univ West","14-MAR-2016","Green-B Line","Green Line",38.370174136,109.423096008,0.6493,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"269","Boston Univ West","29-MAR-2016","Green-B Line","Green Line",38.147613732,113.847488314,0.6649,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"270","Boston Univ West","16-MAR-2016","Green-B Line","Green Line",42.966643774,103.951432465,0.5867,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"271","Boston Univ West","11-MAR-2016","Green-B Line","Green Line",30.033859785,110.289685312,0.7277,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"272","Boston Univ West","28-MAR-2016","Green-B Line","Green Line",35.153247419,90.43326731,0.6113,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"273","Boston Univ West","17-MAR-2016","Green-B Line","Green Line",46.861216998,108.216404064,0.567,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"274","Boston Univ West","22-MAR-2016","Green-B Line","Green Line",28.767957879,108.61812872,0.7351,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"275","Boston Univ West","04-MAR-2016","Green-B Line","Green Line",46.29700805,106.549209358,0.5655,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"276","Boston Univ West","10-MAR-2016","Green-B Line","Green Line",31.595207676,89.234413941,0.6459,76,"GREEN","N","B - Boston College",-71.11350702,42.35083035
"277","Boylston","31-MAR-2016","Green-C Line","Green Line",98.188254406,353.155003387,0.722,146,"SILVER","N","SL5",-71.06419943,42.35337937
"278","Boylston","31-MAR-2016","Green-C Line","Green Line",98.188254406,353.155003387,0.722,10,"GREEN","N","B C D E",-71.06460273,42.35302999
"279","Boylston","23-MAR-2016","Green-B Line","Green Line",68.979451708,291.646850187,0.7635,146,"SILVER","N","SL5",-71.06419943,42.35337937
"280","Boylston","23-MAR-2016","Green-B Line","Green Line",68.979451708,291.646850187,0.7635,10,"GREEN","N","B C D E",-71.06460273,42.35302999
"281","Boylston","14-MAR-2016","Green-C Line","Green Line",118.599855573,277.896082017,0.5732,146,"SILVER","N","SL5",-71.06419943,42.35337937
"282","Boylston","14-MAR-2016","Green-C Line","Green Line",118.599855573,277.896082017,0.5732,10,"GREEN","N","B C D E",-71.06460273,42.35302999
"283","Boylston","10-MAR-2016","Green-C Line","Green Line",143.065490261,337.383826403,0.576,146,"SILVER","N","SL5",-71.06419943,42.35337937
"284","Boylston","10-MAR-2016","Green-C Line","Green Line",143.065490261,337.383826403,0.576,10,"GREEN","N","B C D E",-71.06460273,42.35302999
"285","Boylston","25-MAR-2016","Green-D Line","Green Line",153.546339287,452.785904778,0.6609,146,"SILVER","N","SL5",-71.06419943,42.35337937
"286","Boylston","25-MAR-2016","Green-D Line","Green Line",153.546339287,452.785904778,0.6609,10,"GREEN","N","B C D E",-71.06460273,42.35302999
"287","Boylston","01-MAR-2016","Green-B Line","Green Line",76.441784598,265.248759794,0.7118,146,"SILVER","N","SL5",-71.06419943,42.35337937
"288","Boylston","01-MAR-2016","Green-B Line","Green Line",76.441784598,265.248759794,0.7118,10,"GREEN","N","B C D E",-71.06460273,42.35302999
"289","Boylston","28-MAR-2016","Green-D Line","Green Line",115.842371711,377.922703802,0.6935,146,"SILVER","N","SL5",-71.06419943,42.35337937
"290","Boylston","28-MAR-2016","Green-D Line","Green Line",115.842371711,377.922703802,0.6935,10,"GREEN","N","B C D E",-71.06460273,42.35302999
"291","Boylston","17-MAR-2016","Green-E Line","Green Line",250.934434491,524.200611627,0.5213,146,"SILVER","N","SL5",-71.06419943,42.35337937
